Station,Year,Month,Day,date,station,year,month,Mean Wind Speed (km/h),Max Wind Speed (km/h),StationType,StationName,geometry
Paya Lebar,2020,7,9,2020-07-09,S06,2020,7,9.7,25.9,AWS,Paya Lebar,"c(35832.6430009714, 37686.8526496462)"
Paya Lebar,2020,7,10,2020-07-10,S06,2020,7,3.9,18.5,AWS,Paya Lebar,"c(35832.6430009714, 37686.8526496462)"
Paya Lebar,2020,7,11,2020-07-11,S06,2020,7,4.4,18.5,AWS,Paya Lebar,"c(35832.6430009714, 37686.8526496462)"
Paya Lebar,2020,7,12,2020-07-12,S06,2020,7,9.4,40.7,AWS,Paya Lebar,"c(35832.6430009714, 37686.8526496462)"
Paya Lebar,2020,7,13,2020-07-13,S06,2020,7,7.3,29.6,AWS,Paya Lebar,"c(35832.6430009714, 37686.8526496462)"
Paya Lebar,2020,7,14,2020-07-14,S06,2020,7,6.7,20.4,AWS,Paya Lebar,"c(35832.6430009714, 37686.8526496462)"
Paya Lebar,2020,7,15,2020-07-15,S06,2020,7,7.9,24.1,AWS,Paya Lebar,"c(35832.6430009714, 37686.8526496462)"
Paya Lebar,2020,7,16,2020-07-16,S06,2020,7,5.3,27.8,AWS,Paya Lebar,"c(35832.6430009714, 37686.8526496462)"
Paya Lebar,2020,7,17,2020-07-17,S06,2020,7,6.5,31.5,AWS,Paya Lebar,"c(35832.6430009714, 37686.8526496462)"
Paya Lebar,2020,7,18,2020-07-18,S06,2020,7,5.2,25.9,AWS,Paya Lebar,"c(35832.6430009714, 37686.8526496462)"
Paya Lebar,2020,7,19,2020-07-19,S06,2020,7,5.9,25.9,AWS,Paya Lebar,"c(35832.6430009714, 37686.8526496462)"
Paya Lebar,2020,7,20,2020-07-20,S06,2020,7,7.7,29.6,AWS,Paya Lebar,"c(35832.6430009714, 37686.8526496462)"
Paya Lebar,2020,7,21,2020-07-21,S06,2020,7,7.8,30.833333333333332,AWS,Paya Lebar,"c(35832.6430009714, 37686.8526496462)"
Paya Lebar,2020,7,22,2020-07-22,S06,2020,7,5.4,32.06666666666666,AWS,Paya Lebar,"c(35832.6430009714, 37686.8526496462)"
Paya Lebar,2020,7,23,2020-07-23,S06,2020,7,7.4,33.3,AWS,Paya Lebar,"c(35832.6430009714, 37686.8526496462)"
Paya Lebar,2020,7,24,2020-07-24,S06,2020,7,5.8,37,AWS,Paya Lebar,"c(35832.6430009714, 37686.8526496462)"
Paya Lebar,2020,7,25,2020-07-25,S06,2020,7,6.4,33.3,AWS,Paya Lebar,"c(35832.6430009714, 37686.8526496462)"
Paya Lebar,2020,7,26,2020-07-26,S06,2020,7,8.6,42.6,AWS,Paya Lebar,"c(35832.6430009714, 37686.8526496462)"
Paya Lebar,2020,7,27,2020-07-27,S06,2020,7,7.5,46.3,AWS,Paya Lebar,"c(35832.6430009714, 37686.8526496462)"
Paya Lebar,2020,7,28,2020-07-28,S06,2020,7,8.2,31.5,AWS,Paya Lebar,"c(35832.6430009714, 37686.8526496462)"
Paya Lebar,2020,7,29,2020-07-29,S06,2020,7,5.3,40.7,AWS,Paya Lebar,"c(35832.6430009714, 37686.8526496462)"
Paya Lebar,2020,7,30,2020-07-30,S06,2020,7,7.6,27.8,AWS,Paya Lebar,"c(35832.6430009714, 37686.8526496462)"
Paya Lebar,2020,7,31,2020-07-31,S06,2020,7,9.8,25.9,AWS,Paya Lebar,"c(35832.6430009714, 37686.8526496462)"
Paya Lebar,2020,8,1,2020-08-01,S06,2020,8,11.7,29.6,AWS,Paya Lebar,"c(35832.6430009714, 37686.8526496462)"
Paya Lebar,2020,8,2,2020-08-02,S06,2020,8,12,33.3,AWS,Paya Lebar,"c(35832.6430009714, 37686.8526496462)"
Paya Lebar,2020,8,3,2020-08-03,S06,2020,8,10.3,27.8,AWS,Paya Lebar,"c(35832.6430009714, 37686.8526496462)"
Paya Lebar,2020,8,4,2020-08-04,S06,2020,8,9.3,37,AWS,Paya Lebar,"c(35832.6430009714, 37686.8526496462)"
Paya Lebar,2020,8,5,2020-08-05,S06,2020,8,11.2,33.3,AWS,Paya Lebar,"c(35832.6430009714, 37686.8526496462)"
Paya Lebar,2020,8,6,2020-08-06,S06,2020,8,8.3,24.1,AWS,Paya Lebar,"c(35832.6430009714, 37686.8526496462)"
Paya Lebar,2020,8,7,2020-08-07,S06,2020,8,10,33.3,AWS,Paya Lebar,"c(35832.6430009714, 37686.8526496462)"
Paya Lebar,2020,8,8,2020-08-08,S06,2020,8,10.4,27.8,AWS,Paya Lebar,"c(35832.6430009714, 37686.8526496462)"
Paya Lebar,2020,8,9,2020-08-09,S06,2020,8,10,25.9,AWS,Paya Lebar,"c(35832.6430009714, 37686.8526496462)"
Paya Lebar,2020,8,10,2020-08-10,S06,2020,8,12,29.6,AWS,Paya Lebar,"c(35832.6430009714, 37686.8526496462)"
Paya Lebar,2020,8,11,2020-08-11,S06,2020,8,9.9,29.6,AWS,Paya Lebar,"c(35832.6430009714, 37686.8526496462)"
Paya Lebar,2020,8,12,2020-08-12,S06,2020,8,7.6,33.3,AWS,Paya Lebar,"c(35832.6430009714, 37686.8526496462)"
Paya Lebar,2020,8,13,2020-08-13,S06,2020,8,9.3,22.2,AWS,Paya Lebar,"c(35832.6430009714, 37686.8526496462)"
Paya Lebar,2020,8,14,2020-08-14,S06,2020,8,5.9,33.3,AWS,Paya Lebar,"c(35832.6430009714, 37686.8526496462)"
Paya Lebar,2020,8,15,2020-08-15,S06,2020,8,4.6,24.1,AWS,Paya Lebar,"c(35832.6430009714, 37686.8526496462)"
Paya Lebar,2020,8,16,2020-08-16,S06,2020,8,9,35.2,AWS,Paya Lebar,"c(35832.6430009714, 37686.8526496462)"
Paya Lebar,2020,8,17,2020-08-17,S06,2020,8,5.6,31.5,AWS,Paya Lebar,"c(35832.6430009714, 37686.8526496462)"
Paya Lebar,2020,8,18,2020-08-18,S06,2020,8,7.1,35.2,AWS,Paya Lebar,"c(35832.6430009714, 37686.8526496462)"
Paya Lebar,2020,8,19,2020-08-19,S06,2020,8,5.5,31.5,AWS,Paya Lebar,"c(35832.6430009714, 37686.8526496462)"
Paya Lebar,2020,8,20,2020-08-20,S06,2020,8,7.7,31.5,AWS,Paya Lebar,"c(35832.6430009714, 37686.8526496462)"
Paya Lebar,2020,8,21,2020-08-21,S06,2020,8,10.2,37,AWS,Paya Lebar,"c(35832.6430009714, 37686.8526496462)"
Paya Lebar,2020,8,22,2020-08-22,S06,2020,8,6.3,24.1,AWS,Paya Lebar,"c(35832.6430009714, 37686.8526496462)"
Paya Lebar,2020,8,23,2020-08-23,S06,2020,8,3.7,35.2,AWS,Paya Lebar,"c(35832.6430009714, 37686.8526496462)"
Paya Lebar,2020,8,24,2020-08-24,S06,2020,8,5.7,38.900000000000006,AWS,Paya Lebar,"c(35832.6430009714, 37686.8526496462)"
Paya Lebar,2020,8,25,2020-08-25,S06,2020,8,7.7,42.6,AWS,Paya Lebar,"c(35832.6430009714, 37686.8526496462)"
Paya Lebar,2020,8,26,2020-08-26,S06,2020,8,11.4,38.9,AWS,Paya Lebar,"c(35832.6430009714, 37686.8526496462)"
Paya Lebar,2020,8,27,2020-08-27,S06,2020,8,10.3,35.2,AWS,Paya Lebar,"c(35832.6430009714, 37686.8526496462)"
Paya Lebar,2020,8,28,2020-08-28,S06,2020,8,11.3,42.6,AWS,Paya Lebar,"c(35832.6430009714, 37686.8526496462)"
Paya Lebar,2020,8,29,2020-08-29,S06,2020,8,5.9,38.9,AWS,Paya Lebar,"c(35832.6430009714, 37686.8526496462)"
Paya Lebar,2020,8,30,2020-08-30,S06,2020,8,9.6,33.3,AWS,Paya Lebar,"c(35832.6430009714, 37686.8526496462)"
Paya Lebar,2020,8,31,2020-08-31,S06,2020,8,8.9,35.2,AWS,Paya Lebar,"c(35832.6430009714, 37686.8526496462)"
Paya Lebar,2020,9,1,2020-09-01,S06,2020,9,9,44.4,AWS,Paya Lebar,"c(35832.6430009714, 37686.8526496462)"
Paya Lebar,2020,9,2,2020-09-02,S06,2020,9,7.9,25.9,AWS,Paya Lebar,"c(35832.6430009714, 37686.8526496462)"
Paya Lebar,2020,9,3,2020-09-03,S06,2020,9,4.5,22.2,AWS,Paya Lebar,"c(35832.6430009714, 37686.8526496462)"
Paya Lebar,2020,9,4,2020-09-04,S06,2020,9,7.7,31.5,AWS,Paya Lebar,"c(35832.6430009714, 37686.8526496462)"
Paya Lebar,2020,9,5,2020-09-05,S06,2020,9,6.3,33.3,AWS,Paya Lebar,"c(35832.6430009714, 37686.8526496462)"
Paya Lebar,2020,9,6,2020-09-06,S06,2020,9,4.2,27.8,AWS,Paya Lebar,"c(35832.6430009714, 37686.8526496462)"
Paya Lebar,2020,9,7,2020-09-07,S06,2020,9,7,29.6,AWS,Paya Lebar,"c(35832.6430009714, 37686.8526496462)"
Paya Lebar,2020,9,8,2020-09-08,S06,2020,9,8.6,37,AWS,Paya Lebar,"c(35832.6430009714, 37686.8526496462)"
Paya Lebar,2020,9,9,2020-09-09,S06,2020,9,6.1,33.3,AWS,Paya Lebar,"c(35832.6430009714, 37686.8526496462)"
Paya Lebar,2020,9,10,2020-09-10,S06,2020,9,7.5,31.5,AWS,Paya Lebar,"c(35832.6430009714, 37686.8526496462)"
Paya Lebar,2020,9,11,2020-09-11,S06,2020,9,10.3,33.3,AWS,Paya Lebar,"c(35832.6430009714, 37686.8526496462)"
Paya Lebar,2020,9,12,2020-09-12,S06,2020,9,6.7,40.7,AWS,Paya Lebar,"c(35832.6430009714, 37686.8526496462)"
Paya Lebar,2020,9,13,2020-09-13,S06,2020,9,4.4,46.3,AWS,Paya Lebar,"c(35832.6430009714, 37686.8526496462)"
Paya Lebar,2020,9,14,2020-09-14,S06,2020,9,4.2,40.7,AWS,Paya Lebar,"c(35832.6430009714, 37686.8526496462)"
Paya Lebar,2020,9,15,2020-09-15,S06,2020,9,6.3,27.8,AWS,Paya Lebar,"c(35832.6430009714, 37686.8526496462)"
Paya Lebar,2020,9,16,2020-09-16,S06,2020,9,9.7,53.7,AWS,Paya Lebar,"c(35832.6430009714, 37686.8526496462)"
Paya Lebar,2020,9,17,2020-09-17,S06,2020,9,9,40.7,AWS,Paya Lebar,"c(35832.6430009714, 37686.8526496462)"
Paya Lebar,2020,9,18,2020-09-18,S06,2020,9,11.5,37,AWS,Paya Lebar,"c(35832.6430009714, 37686.8526496462)"
Paya Lebar,2020,9,19,2020-09-19,S06,2020,9,10.5,33.3,AWS,Paya Lebar,"c(35832.6430009714, 37686.8526496462)"
Paya Lebar,2020,9,20,2020-09-20,S06,2020,9,7.5,29.599999999999998,AWS,Paya Lebar,"c(35832.6430009714, 37686.8526496462)"
Paya Lebar,2020,9,21,2020-09-21,S06,2020,9,6.1,25.9,AWS,Paya Lebar,"c(35832.6430009714, 37686.8526496462)"
Paya Lebar,2020,9,22,2020-09-22,S06,2020,9,7,27.8,AWS,Paya Lebar,"c(35832.6430009714, 37686.8526496462)"
Paya Lebar,2020,9,23,2020-09-23,S06,2020,9,6.3,27.8,AWS,Paya Lebar,"c(35832.6430009714, 37686.8526496462)"
Paya Lebar,2020,9,24,2020-09-24,S06,2020,9,9,29.6,AWS,Paya Lebar,"c(35832.6430009714, 37686.8526496462)"
Paya Lebar,2020,9,25,2020-09-25,S06,2020,9,6.8,50,AWS,Paya Lebar,"c(35832.6430009714, 37686.8526496462)"
Paya Lebar,2020,9,26,2020-09-26,S06,2020,9,10.6,31.5,AWS,Paya Lebar,"c(35832.6430009714, 37686.8526496462)"
Paya Lebar,2020,9,27,2020-09-27,S06,2020,9,9.1,27.8,AWS,Paya Lebar,"c(35832.6430009714, 37686.8526496462)"
Paya Lebar,2020,9,28,2020-09-28,S06,2020,9,8.3,35.2,AWS,Paya Lebar,"c(35832.6430009714, 37686.8526496462)"
Paya Lebar,2020,9,29,2020-09-29,S06,2020,9,7.5,38.9,AWS,Paya Lebar,"c(35832.6430009714, 37686.8526496462)"
Paya Lebar,2020,9,30,2020-09-30,S06,2020,9,6.4,29.6,AWS,Paya Lebar,"c(35832.6430009714, 37686.8526496462)"
Paya Lebar,2020,10,1,2020-10-01,S06,2020,10,4.9,22.2,AWS,Paya Lebar,"c(35832.6430009714, 37686.8526496462)"
Paya Lebar,2020,10,2,2020-10-02,S06,2020,10,8.3,33.3,AWS,Paya Lebar,"c(35832.6430009714, 37686.8526496462)"
Paya Lebar,2020,10,3,2020-10-03,S06,2020,10,13.5,35.2,AWS,Paya Lebar,"c(35832.6430009714, 37686.8526496462)"
Paya Lebar,2020,10,4,2020-10-04,S06,2020,10,7.6,25.9,AWS,Paya Lebar,"c(35832.6430009714, 37686.8526496462)"
Paya Lebar,2020,10,5,2020-10-05,S06,2020,10,7.3,29.6,AWS,Paya Lebar,"c(35832.6430009714, 37686.8526496462)"
Paya Lebar,2020,10,6,2020-10-06,S06,2020,10,10,35.2,AWS,Paya Lebar,"c(35832.6430009714, 37686.8526496462)"
Paya Lebar,2020,10,7,2020-10-07,S06,2020,10,10,35.2,AWS,Paya Lebar,"c(35832.6430009714, 37686.8526496462)"
Paya Lebar,2020,10,8,2020-10-08,S06,2020,10,9.7,38.9,AWS,Paya Lebar,"c(35832.6430009714, 37686.8526496462)"
Paya Lebar,2020,10,9,2020-10-09,S06,2020,10,10.6,24.1,AWS,Paya Lebar,"c(35832.6430009714, 37686.8526496462)"
Paya Lebar,2020,10,10,2020-10-10,S06,2020,10,8.6,53.7,AWS,Paya Lebar,"c(35832.6430009714, 37686.8526496462)"
Paya Lebar,2020,10,11,2020-10-11,S06,2020,10,12.7,40.7,AWS,Paya Lebar,"c(35832.6430009714, 37686.8526496462)"
Paya Lebar,2020,10,12,2020-10-12,S06,2020,10,18.4,38.9,AWS,Paya Lebar,"c(35832.6430009714, 37686.8526496462)"
Paya Lebar,2020,10,13,2020-10-13,S06,2020,10,10.1,33.3,AWS,Paya Lebar,"c(35832.6430009714, 37686.8526496462)"
Paya Lebar,2020,10,14,2020-10-14,S06,2020,10,10.4,38.9,AWS,Paya Lebar,"c(35832.6430009714, 37686.8526496462)"
Paya Lebar,2020,10,15,2020-10-15,S06,2020,10,11.9,40.7,AWS,Paya Lebar,"c(35832.6430009714, 37686.8526496462)"
Paya Lebar,2020,10,16,2020-10-16,S06,2020,10,12.2,35.2,AWS,Paya Lebar,"c(35832.6430009714, 37686.8526496462)"
Paya Lebar,2020,10,17,2020-10-17,S06,2020,10,9.9,29.6,AWS,Paya Lebar,"c(35832.6430009714, 37686.8526496462)"
Paya Lebar,2020,10,18,2020-10-18,S06,2020,10,7.3,37,AWS,Paya Lebar,"c(35832.6430009714, 37686.8526496462)"
Paya Lebar,2020,10,19,2020-10-19,S06,2020,10,7.5,38.9,AWS,Paya Lebar,"c(35832.6430009714, 37686.8526496462)"
Paya Lebar,2020,10,20,2020-10-20,S06,2020,10,3.5,31.5,AWS,Paya Lebar,"c(35832.6430009714, 37686.8526496462)"
Paya Lebar,2020,10,21,2020-10-21,S06,2020,10,7.3,31.5,AWS,Paya Lebar,"c(35832.6430009714, 37686.8526496462)"
Paya Lebar,2020,10,22,2020-10-22,S06,2020,10,11,38.9,AWS,Paya Lebar,"c(35832.6430009714, 37686.8526496462)"
Paya Lebar,2020,10,23,2020-10-23,S06,2020,10,6.1,25.9,AWS,Paya Lebar,"c(35832.6430009714, 37686.8526496462)"
Paya Lebar,2020,10,24,2020-10-24,S06,2020,10,4.2,22.2,AWS,Paya Lebar,"c(35832.6430009714, 37686.8526496462)"
Paya Lebar,2020,10,25,2020-10-25,S06,2020,10,7.9,38.9,AWS,Paya Lebar,"c(35832.6430009714, 37686.8526496462)"
Paya Lebar,2020,10,26,2020-10-26,S06,2020,10,5.5,25.9,AWS,Paya Lebar,"c(35832.6430009714, 37686.8526496462)"
Paya Lebar,2020,10,27,2020-10-27,S06,2020,10,6.2,40.7,AWS,Paya Lebar,"c(35832.6430009714, 37686.8526496462)"
Paya Lebar,2020,10,28,2020-10-28,S06,2020,10,5.4,25.9,AWS,Paya Lebar,"c(35832.6430009714, 37686.8526496462)"
Paya Lebar,2020,10,29,2020-10-29,S06,2020,10,6.6,27.8,AWS,Paya Lebar,"c(35832.6430009714, 37686.8526496462)"
Paya Lebar,2020,10,30,2020-10-30,S06,2020,10,5.3,33.3,AWS,Paya Lebar,"c(35832.6430009714, 37686.8526496462)"
Paya Lebar,2020,10,31,2020-10-31,S06,2020,10,6.5,33.3,AWS,Paya Lebar,"c(35832.6430009714, 37686.8526496462)"
Paya Lebar,2020,11,1,2020-11-01,S06,2020,11,7.5,25.9,AWS,Paya Lebar,"c(35832.6430009714, 37686.8526496462)"
Paya Lebar,2020,11,2,2020-11-02,S06,2020,11,5.6,53.7,AWS,Paya Lebar,"c(35832.6430009714, 37686.8526496462)"
Paya Lebar,2020,11,3,2020-11-03,S06,2020,11,3,18.5,AWS,Paya Lebar,"c(35832.6430009714, 37686.8526496462)"
Paya Lebar,2020,11,4,2020-11-04,S06,2020,11,3.9,27.8,AWS,Paya Lebar,"c(35832.6430009714, 37686.8526496462)"
Paya Lebar,2020,11,5,2020-11-05,S06,2020,11,4.2,24.1,AWS,Paya Lebar,"c(35832.6430009714, 37686.8526496462)"
Paya Lebar,2020,11,6,2020-11-06,S06,2020,11,4.9,24.1,AWS,Paya Lebar,"c(35832.6430009714, 37686.8526496462)"
Paya Lebar,2020,11,7,2020-11-07,S06,2020,11,3.1,33.3,AWS,Paya Lebar,"c(35832.6430009714, 37686.8526496462)"
Paya Lebar,2020,11,8,2020-11-08,S06,2020,11,3.2,38.9,AWS,Paya Lebar,"c(35832.6430009714, 37686.8526496462)"
Paya Lebar,2020,11,9,2020-11-09,S06,2020,11,5.2,20.4,AWS,Paya Lebar,"c(35832.6430009714, 37686.8526496462)"
Paya Lebar,2020,11,10,2020-11-10,S06,2020,11,2.8,25.9,AWS,Paya Lebar,"c(35832.6430009714, 37686.8526496462)"
Paya Lebar,2020,11,11,2020-11-11,S06,2020,11,5.4,29.6,AWS,Paya Lebar,"c(35832.6430009714, 37686.8526496462)"
Paya Lebar,2020,11,12,2020-11-12,S06,2020,11,8.3,25.9,AWS,Paya Lebar,"c(35832.6430009714, 37686.8526496462)"
Paya Lebar,2020,11,13,2020-11-13,S06,2020,11,8.8,27.8,AWS,Paya Lebar,"c(35832.6430009714, 37686.8526496462)"
Paya Lebar,2020,11,14,2020-11-14,S06,2020,11,7.9,27.8,AWS,Paya Lebar,"c(35832.6430009714, 37686.8526496462)"
Paya Lebar,2020,11,15,2020-11-15,S06,2020,11,7.4,29.6,AWS,Paya Lebar,"c(35832.6430009714, 37686.8526496462)"
Paya Lebar,2020,11,16,2020-11-16,S06,2020,11,13.2,38.9,AWS,Paya Lebar,"c(35832.6430009714, 37686.8526496462)"
Paya Lebar,2020,11,17,2020-11-17,S06,2020,11,6.9,44.4,AWS,Paya Lebar,"c(35832.6430009714, 37686.8526496462)"
Paya Lebar,2020,11,18,2020-11-18,S06,2020,11,5.6,22.2,AWS,Paya Lebar,"c(35832.6430009714, 37686.8526496462)"
Paya Lebar,2020,11,19,2020-11-19,S06,2020,11,4.6,25.9,AWS,Paya Lebar,"c(35832.6430009714, 37686.8526496462)"
Paya Lebar,2020,11,20,2020-11-20,S06,2020,11,4.6,24.1,AWS,Paya Lebar,"c(35832.6430009714, 37686.8526496462)"
Paya Lebar,2020,11,21,2020-11-21,S06,2020,11,6.6,33.3,AWS,Paya Lebar,"c(35832.6430009714, 37686.8526496462)"
Paya Lebar,2020,11,22,2020-11-22,S06,2020,11,4.9,37,AWS,Paya Lebar,"c(35832.6430009714, 37686.8526496462)"
Paya Lebar,2020,11,23,2020-11-23,S06,2020,11,4.1,33.3,AWS,Paya Lebar,"c(35832.6430009714, 37686.8526496462)"
Paya Lebar,2020,11,24,2020-11-24,S06,2020,11,4.1,16.7,AWS,Paya Lebar,"c(35832.6430009714, 37686.8526496462)"
Paya Lebar,2020,11,25,2020-11-25,S06,2020,11,6.6,18.5,AWS,Paya Lebar,"c(35832.6430009714, 37686.8526496462)"
Paya Lebar,2020,11,26,2020-11-26,S06,2020,11,4.3,14.8,AWS,Paya Lebar,"c(35832.6430009714, 37686.8526496462)"
Paya Lebar,2020,11,27,2020-11-27,S06,2020,11,4.7,22.2,AWS,Paya Lebar,"c(35832.6430009714, 37686.8526496462)"
Paya Lebar,2020,11,28,2020-11-28,S06,2020,11,3.2,22.2,AWS,Paya Lebar,"c(35832.6430009714, 37686.8526496462)"
Paya Lebar,2020,11,29,2020-11-29,S06,2020,11,7.7,24.1,AWS,Paya Lebar,"c(35832.6430009714, 37686.8526496462)"
Paya Lebar,2020,11,30,2020-11-30,S06,2020,11,4.8,55.6,AWS,Paya Lebar,"c(35832.6430009714, 37686.8526496462)"
Paya Lebar,2020,12,1,2020-12-01,S06,2020,12,4.9,27.8,AWS,Paya Lebar,"c(35832.6430009714, 37686.8526496462)"
Paya Lebar,2020,12,2,2020-12-02,S06,2020,12,5.5,31.5,AWS,Paya Lebar,"c(35832.6430009714, 37686.8526496462)"
Paya Lebar,2020,12,3,2020-12-03,S06,2020,12,7.6,37,AWS,Paya Lebar,"c(35832.6430009714, 37686.8526496462)"
Paya Lebar,2020,12,4,2020-12-04,S06,2020,12,11.7,31.5,AWS,Paya Lebar,"c(35832.6430009714, 37686.8526496462)"
Paya Lebar,2020,12,5,2020-12-05,S06,2020,12,17.6,44.4,AWS,Paya Lebar,"c(35832.6430009714, 37686.8526496462)"
Paya Lebar,2020,12,6,2020-12-06,S06,2020,12,17.2,38.9,AWS,Paya Lebar,"c(35832.6430009714, 37686.8526496462)"
Paya Lebar,2020,12,7,2020-12-07,S06,2020,12,13.9,40.7,AWS,Paya Lebar,"c(35832.6430009714, 37686.8526496462)"
Paya Lebar,2020,12,8,2020-12-08,S06,2020,12,14.9,35.2,AWS,Paya Lebar,"c(35832.6430009714, 37686.8526496462)"
Paya Lebar,2020,12,9,2020-12-09,S06,2020,12,8.9,31.5,AWS,Paya Lebar,"c(35832.6430009714, 37686.8526496462)"
Paya Lebar,2020,12,10,2020-12-10,S06,2020,12,7.4,25.9,AWS,Paya Lebar,"c(35832.6430009714, 37686.8526496462)"
Paya Lebar,2020,12,11,2020-12-11,S06,2020,12,7.3,33.3,AWS,Paya Lebar,"c(35832.6430009714, 37686.8526496462)"
Paya Lebar,2020,12,12,2020-12-12,S06,2020,12,9.3,74.1,AWS,Paya Lebar,"c(35832.6430009714, 37686.8526496462)"
Paya Lebar,2020,12,13,2020-12-13,S06,2020,12,7.3,25.9,AWS,Paya Lebar,"c(35832.6430009714, 37686.8526496462)"
Paya Lebar,2020,12,14,2020-12-14,S06,2020,12,7.9,29.6,AWS,Paya Lebar,"c(35832.6430009714, 37686.8526496462)"
Paya Lebar,2020,12,15,2020-12-15,S06,2020,12,4.6,31.5,AWS,Paya Lebar,"c(35832.6430009714, 37686.8526496462)"
Paya Lebar,2020,12,16,2020-12-16,S06,2020,12,4.3,31.5,AWS,Paya Lebar,"c(35832.6430009714, 37686.8526496462)"
Paya Lebar,2020,12,17,2020-12-17,S06,2020,12,6.1,27.8,AWS,Paya Lebar,"c(35832.6430009714, 37686.8526496462)"
Paya Lebar,2020,12,18,2020-12-18,S06,2020,12,7.3,35.2,AWS,Paya Lebar,"c(35832.6430009714, 37686.8526496462)"
Paya Lebar,2020,12,19,2020-12-19,S06,2020,12,10.7,31.5,AWS,Paya Lebar,"c(35832.6430009714, 37686.8526496462)"
Paya Lebar,2020,12,20,2020-12-20,S06,2020,12,11.6,31.5,AWS,Paya Lebar,"c(35832.6430009714, 37686.8526496462)"
Paya Lebar,2020,12,21,2020-12-21,S06,2020,12,8.1,40.7,AWS,Paya Lebar,"c(35832.6430009714, 37686.8526496462)"
Paya Lebar,2020,12,22,2020-12-22,S06,2020,12,11.1,31.5,AWS,Paya Lebar,"c(35832.6430009714, 37686.8526496462)"
Paya Lebar,2020,12,23,2020-12-23,S06,2020,12,8.4,31.5,AWS,Paya Lebar,"c(35832.6430009714, 37686.8526496462)"
Paya Lebar,2020,12,24,2020-12-24,S06,2020,12,6.1,27.8,AWS,Paya Lebar,"c(35832.6430009714, 37686.8526496462)"
Paya Lebar,2020,12,25,2020-12-25,S06,2020,12,5.6,29.6,AWS,Paya Lebar,"c(35832.6430009714, 37686.8526496462)"
Paya Lebar,2020,12,26,2020-12-26,S06,2020,12,10.4,29.6,AWS,Paya Lebar,"c(35832.6430009714, 37686.8526496462)"
Paya Lebar,2020,12,27,2020-12-27,S06,2020,12,9.1,31.5,AWS,Paya Lebar,"c(35832.6430009714, 37686.8526496462)"
Paya Lebar,2020,12,28,2020-12-28,S06,2020,12,13.7,33.3,AWS,Paya Lebar,"c(35832.6430009714, 37686.8526496462)"
Paya Lebar,2020,12,29,2020-12-29,S06,2020,12,8.4,27.8,AWS,Paya Lebar,"c(35832.6430009714, 37686.8526496462)"
Paya Lebar,2020,12,30,2020-12-30,S06,2020,12,11.9,37,AWS,Paya Lebar,"c(35832.6430009714, 37686.8526496462)"
Paya Lebar,2020,12,31,2020-12-31,S06,2020,12,11.9,29.6,AWS,Paya Lebar,"c(35832.6430009714, 37686.8526496462)"
Paya Lebar,2021,1,1,2021-01-01,S06,2021,1,12.3,48.2,AWS,Paya Lebar,"c(35832.6430009714, 37686.8526496462)"
Paya Lebar,2021,1,2,2021-01-02,S06,2021,1,8.9,38.9,AWS,Paya Lebar,"c(35832.6430009714, 37686.8526496462)"
Paya Lebar,2021,1,3,2021-01-03,S06,2021,1,4.9,16.7,AWS,Paya Lebar,"c(35832.6430009714, 37686.8526496462)"
Paya Lebar,2021,1,4,2021-01-04,S06,2021,1,5.7,18.5,AWS,Paya Lebar,"c(35832.6430009714, 37686.8526496462)"
Paya Lebar,2021,1,5,2021-01-05,S06,2021,1,11.5,35.2,AWS,Paya Lebar,"c(35832.6430009714, 37686.8526496462)"
Paya Lebar,2021,1,6,2021-01-06,S06,2021,1,12.2,37,AWS,Paya Lebar,"c(35832.6430009714, 37686.8526496462)"
Paya Lebar,2021,1,7,2021-01-07,S06,2021,1,9,24.1,AWS,Paya Lebar,"c(35832.6430009714, 37686.8526496462)"
Paya Lebar,2021,1,8,2021-01-08,S06,2021,1,11,42.6,AWS,Paya Lebar,"c(35832.6430009714, 37686.8526496462)"
Paya Lebar,2021,1,9,2021-01-09,S06,2021,1,11.7,38.9,AWS,Paya Lebar,"c(35832.6430009714, 37686.8526496462)"
Paya Lebar,2021,1,10,2021-01-10,S06,2021,1,12.3,27.8,AWS,Paya Lebar,"c(35832.6430009714, 37686.8526496462)"
Paya Lebar,2021,1,11,2021-01-11,S06,2021,1,19.1,48.2,AWS,Paya Lebar,"c(35832.6430009714, 37686.8526496462)"
Paya Lebar,2021,1,12,2021-01-12,S06,2021,1,19.6,48.2,AWS,Paya Lebar,"c(35832.6430009714, 37686.8526496462)"
Paya Lebar,2021,1,13,2021-01-13,S06,2021,1,14.5,48.2,AWS,Paya Lebar,"c(35832.6430009714, 37686.8526496462)"
Paya Lebar,2021,1,14,2021-01-14,S06,2021,1,15,37,AWS,Paya Lebar,"c(35832.6430009714, 37686.8526496462)"
Paya Lebar,2021,1,15,2021-01-15,S06,2021,1,13.4,33.3,AWS,Paya Lebar,"c(35832.6430009714, 37686.8526496462)"
Paya Lebar,2021,1,16,2021-01-16,S06,2021,1,13,25.9,AWS,Paya Lebar,"c(35832.6430009714, 37686.8526496462)"
Paya Lebar,2021,1,17,2021-01-17,S06,2021,1,21.1,44.4,AWS,Paya Lebar,"c(35832.6430009714, 37686.8526496462)"
Paya Lebar,2021,1,18,2021-01-18,S06,2021,1,24.4,53.7,AWS,Paya Lebar,"c(35832.6430009714, 37686.8526496462)"
